ep_len_mean,n_updates,fps,ep_reward_mean,serial_timesteps,clipfrac,total_timesteps,time_elapsed,value_loss,approxkl,explained_variance,policy_loss,policy_entropy
1781.02,587,296,1694.2040183999998,1202176,0.019384766,1202176,4001.4248371124268,19.11209,0.0018708216,0.243768572807312,-0.0020732256,4.817033
1781.02,588,300,1694.2292148,1204224,0.008300781,1204224,4008.327989578247,18.003744,0.0012396887,0.10386836528778076,-0.0009055439,4.822405
1781.02,589,296,1694.16205403,1206272,0.0296875,1206272,4015.1378185749054,18.537632,0.0028082659,0.04966437816619873,-0.0016872741,4.820077
1770.56,590,302,1684.3612816999998,1208320,0.055859376,1208320,4022.0418832302094,16.184399,0.0043263324,0.2518836259841919,-0.006584973,4.8192687
1777.91,591,303,1691.4616049899998,1210368,0.035302736,1210368,4028.815605401993,18.330433,0.003003723,0.05549663305282593,-0.0013709198,4.834321
1782.19,592,300,1695.6518237,1212416,0.017089844,1212416,4035.5561261177063,18.86726,0.0017826067,0.001292109489440918,-0.0010526527,4.8458314
1794.66,593,298,1707.68245161,1214464,0.027441407,1214464,4042.3653314113617,18.69021,0.0027926175,0.06633037328720093,-0.002438012,4.8366575
1794.66,594,300,1707.6273781899997,1216512,0.014746094,1216512,4049.2190318107605,18.818092,0.0017015248,0.03171604871749878,-0.0014211573,4.83614
1805.85,595,302,1718.52066139,1218560,0.012011719,1218560,4056.035623550415,17.901567,0.0015360209,0.13205981254577637,-0.0017533228,4.8436046
1808.47,596,303,1721.42143597,1220608,0.01669922,1220608,4062.8078906536102,17.942293,0.0021146038,0.11956018209457397,-0.0030777608,4.842015
1808.47,597,301,1720.93389599,1222656,0.049853515,1222656,4069.54736828804,18.014547,0.004131741,0.1525585651397705,-0.005395288,4.856061
1801.01,598,298,1713.54818376,1224704,0.020214844,1224704,4076.3330705165863,33.754265,0.0020077168,0.1988307237625122,-0.00061428006,4.8737454
1776.84,599,296,1690.26839832,1226752,0.019091796,1226752,4083.2016587257385,30.5648,0.0020142037,0.19690483808517456,-0.0018899426,4.863591
1776.84,600,283,1689.87192097,1228800,0.0484375,1228800,4090.117243051529,17.760048,0.0038957442,0.21625471115112305,-0.0039663063,4.8571167
1776.84,601,287,1690.00768461,1230848,0.008886719,1230848,4097.337143421173,18.233067,0.001373081,0.12152045965194702,-0.0011383063,4.8682218
1776.84,602,286,1690.1646345,1232896,0.016455078,1232896,4104.452388048172,18.538767,0.0016608346,0.07273989915847778,-0.0006596393,4.879985
1776.84,603,289,1690.18962618,1234944,0.027832031,1234944,4111.6119503974915,18.65051,0.002810193,0.03505426645278931,-0.0030914631,4.884905
1776.84,604,283,1690.7414254,1236992,0.012402344,1236992,4118.6771121025085,18.679743,0.0015297182,0.06702691316604614,-0.0033923374,4.894206
1776.84,605,289,1690.39041547,1239040,0.029150391,1239040,4125.8943519592285,19.522062,0.0026072303,-0.038582801818847656,-0.0028467355,4.9035
1776.84,606,276,1689.8312049400001,1241088,0.030517578,1241088,4132.96201467514,16.822813,0.0027456365,0.23993903398513794,-0.002922025,4.9194493
1776.84,607,283,1690.0472141499997,1243136,0.026464844,1243136,4140.379923820496,18.850008,0.0025835834,0.093716561794281,-0.0010493159,4.9375863
1776.84,608,285,1689.86997104,1245184,0.0045898436,1245184,4147.60156583786,19.081547,0.00086047966,-0.023217201232910156,-0.00032156002,4.95279
1776.84,609,289,1689.7219780300002,1247232,0.039794922,1247232,4154.7889902591705,18.965237,0.003286024,0.009271800518035889,-0.0034780137,4.9662123
1776.84,610,288,1689.6918740700005,1249280,0.017089844,1249280,4161.876505374908,19.063366,0.0018435044,-0.018025636672973633,5.4761804e-05,4.9720087
1776.84,611,288,1689.8525989400005,1251328,0.0018554687,1251328,4168.965752124786,18.62936,0.0005279927,0.057764530181884766,0.000118867705,4.9686995
1776.84,612,263,1690.02418313,1253376,0.025537109,1253376,4176.055548906326,18.339657,0.0027564606,0.08700448274612427,-0.0019655332,4.9570456
1776.84,613,233,1689.8464776000003,1255424,0.015917968,1255424,4183.839594364166,19.17242,0.0015435431,-0.017226219177246094,-0.0025752657,4.959131
1776.84,614,240,1690.3513099500005,1257472,0.015966797,1257472,4192.62139582634,17.587734,0.0016745977,0.15264898538589478,-0.00059745956,4.9770956
1776.84,615,288,1689.8376895100002,1259520,0.026416015,1259520,4201.15172290802,18.177746,0.0023797571,0.06040602922439575,-0.0024618437,4.9887247
1776.84,616,270,1689.7576301500005,1261568,0.008300781,1261568,4208.250613927841,18.394611,0.0012563607,0.037128329277038574,-0.0006644893,4.992855
1776.84,617,296,1689.2177402500001,1263616,0.025927734,1263616,4215.812021493912,17.809858,0.002333242,0.07826763391494751,-0.0008701376,4.991709
1776.84,618,269,1688.8777029000003,1265664,0.0145019535,1265664,4222.723199605942,18.558443,0.0017035775,0.006987929344177246,-0.0010225051,4.995119
1776.84,619,291,1688.76516765,1267712,0.019091796,1267712,4230.336066007614,18.286537,0.0017837515,0.014714658260345459,-0.00055185956,5.0003176
1776.84,620,268,1688.7565002699996,1269760,0.015136719,1269760,4237.352512836456,18.590815,0.0016467547,0.01756906509399414,-0.0037185824,5.002098
1776.84,621,245,1688.91073286,1271808,0.007470703,1271808,4244.977158308029,18.76566,0.00096742547,0.0032538771629333496,-0.000890334,5.003081
1776.84,622,229,1688.9452846699999,1273856,0.021044921,1273856,4253.31838965416,18.315752,0.0018778909,0.056254029273986816,-0.0016716535,4.9917536
1776.84,623,229,1688.8744315899999,1275904,0.013085937,1275904,4262.252799034119,18.811752,0.0013564227,0.00631105899810791,-0.0010723325,4.9937625
1776.84,624,229,1689.2148764800002,1277952,0.007373047,1277952,4271.160551309586,18.196093,0.0008345398,0.10983353853225708,-0.00085096096,5.0167837
1776.84,625,228,1689.48021994,1280000,0.007373047,1280000,4280.07038807869,18.213408,0.0010030372,0.05194336175918579,-0.00058727333,5.036631
1785.25,626,227,1697.4180767200003,1282048,0.022705078,1282048,4289.031294107437,18.73827,0.0024781155,0.017145156860351562,-0.0033643201,5.031998
1785.25,627,227,1698.0272228000001,1284096,0.008203125,1284096,4298.022749662399,18.70618,0.001004335,0.032406389713287354,-0.00022241063,5.028094
1789.31,628,229,1701.8485177000005,1286144,0.01586914,1286144,4307.024080753326,19.035645,0.0018127694,-0.04932749271392822,-0.0010547582,5.032867
1793.63,629,227,1706.4575403899998,1288192,0.030126953,1288192,4315.946345567703,17.059978,0.0025743882,0.1502305269241333,-0.0019462984,5.0365553
1811.74,630,254,1723.59311334,1290240,0.019726563,1290240,4324.937420845032,18.188528,0.0018263751,0.07259589433670044,-0.000536399,5.040284
1826.57,631,291,1737.6349965600002,1292288,0.040283203,1292288,4332.973945856094,18.5708,0.0032158066,-0.012105941772460938,-0.0033244886,5.0478907
1826.57,632,295,1737.5869045900001,1294336,0.013232422,1294336,4339.993711948395,18.218727,0.0013873026,0.09435498714447021,-4.7015714e-05,5.0536838
1834.58,633,292,1745.4747017099999,1296384,0.035449218,1296384,4346.937353610992,18.835434,0.0029148264,0.009403228759765625,-0.0018494895,5.056841
1847.16,634,292,1757.74774854,1298432,0.019189453,1298432,4353.929840803146,18.181494,0.0018249566,0.08250969648361206,-0.0017313935,5.062085
1865.34,635,293,1774.92433847,1300480,0.014697266,1300480,4360.944727182388,18.143549,0.0015991976,0.09269136190414429,-0.0006130275,5.073024
1873.45,636,294,1782.51046225,1302528,0.014355469,1302528,4367.933448553085,19.502941,0.0014983391,-0.009858489036560059,-0.0016095539,5.0759697
1882.8,637,295,1791.4082932000006,1304576,0.0146484375,1304576,4374.898169994354,18.513357,0.0014951304,0.028007805347442627,-0.001983402,5.07882
1882.95,638,291,1791.7400344800003,1306624,0.03017578,1306624,4381.8373465538025,17.960869,0.0025066056,0.08502429723739624,-0.0037478309,5.087649
1882.95,639,293,1791.94154934,1308672,0.041650392,1308672,4388.868660449982,19.041382,0.00323988,-0.04581856727600098,-0.001847332,5.1072965
1899.53,640,295,1807.48107763,1310720,0.015820313,1310720,4395.855010986328,18.367437,0.0015177737,0.03574168682098389,-0.0004716968,5.119092
1910.97,641,294,1818.6897636499998,1312768,0.0052734376,1312768,4402.793590784073,18.855112,0.0008220652,-0.0032824277877807617,-0.00055921415,5.1308937
1924.84,642,296,1832.07578562,1314816,0.01977539,1314816,4409.755064487457,18.260515,0.0017359864,0.04663318395614624,-0.001542355,5.145087
1942.63,643,292,1849.1652401900003,1316864,0.047216795,1316864,4416.66407585144,18.246918,0.0037163005,0.058146119117736816,-0.003008207,5.1701403
1951.54,644,298,1857.2578926100005,1318912,0.006982422,1318912,4423.673648118973,19.416245,0.0009865401,-0.008715271949768066,-0.00024516345,5.186836
1963.51,645,301,1868.17908008,1320960,0.040966798,1320960,4430.5430500507355,18.692402,0.0033429568,0.019899487495422363,-0.00052653044,5.193138
1963.51,646,297,1868.24726841,1323008,0.016552735,1323008,4437.344838380814,17.809776,0.0016837365,0.10493987798690796,-0.0022821012,5.1977363
1963.51,647,296,1868.4806151699997,1325056,0.013964844,1325056,4444.23659324646,18.51384,0.001411863,0.02042686939239502,-0.0008386878,5.2020273
1963.51,648,302,1868.2921670199999,1327104,0.042529296,1327104,4451.14932513237,18.553392,0.003346815,0.05459040403366089,-0.0023578058,5.1992106
1969.69,649,298,1874.01505943,1329152,0.010107422,1329152,4457.929057121277,17.80429,0.0012045134,0.08792459964752197,8.973498e-05,5.1892395
1969.69,650,298,1874.44843916,1331200,0.039941408,1331200,4464.797256231308,14.7109165,0.0034765333,0.32610321044921875,-0.002878072,5.1777463
1982.66,651,298,1886.6625239699997,1333248,0.0076171877,1333248,4471.654938697815,18.531778,0.0010325304,0.008769333362579346,-0.00069026987,5.17624
1982.66,652,296,1886.5585858699997,1335296,0.0072265626,1335296,4478.527266740799,19.02935,0.0010877749,-0.02676081657409668,-0.00028839186,5.1831794
1982.66,653,294,1886.6639096199995,1337344,0.018652344,1337344,4485.436782121658,18.633245,0.0018970829,0.03013777732849121,-0.001157514,5.187335
1982.66,654,298,1886.5849113999998,1339392,0.014404297,1339392,4492.400589466095,17.752872,0.0014944079,0.10078179836273193,-0.0005114752,5.2066684
1982.66,655,302,1886.2793100099998,1341440,0.032470703,1341440,4499.2619614601135,18.905273,0.0027383098,0.003539144992828369,-0.003312545,5.2339506
1982.66,656,298,1885.6763387699996,1343488,0.028027344,1343488,4506.028281450272,18.669815,0.0024897072,0.02299267053604126,-0.0021929925,5.253625
1983.09,657,300,1885.9601865299999,1345536,0.022607422,1345536,4512.88081240654,19.053684,0.0020118435,0.0004413723945617676,-0.0017309772,5.260233
1983.09,658,298,1885.96802562,1347584,0.012890625,1347584,4519.699770927429,18.332489,0.0013384712,0.058867812156677246,-0.00082709605,5.2759833
1998.67,659,301,1900.97008196,1349632,0.013916016,1349632,4526.562945842743,18.181673,0.0014613426,0.1162189245223999,-0.0016465612,5.2932296
1998.67,660,301,1900.99539789,1351680,0.023144532,1351680,4533.35214471817,18.698822,0.0020686109,0.01308661699295044,-0.0012148144,5.3067627
