ep_len_mean,policy_loss,explained_variance,n_updates,time_elapsed,policy_entropy,serial_timesteps,fps,total_timesteps,value_loss,ep_reward_mean,approxkl,clipfrac
2049.0,0.00024211407,0.38170021772384644,1303,8114.597658634186,2.140223,2668544,297,2668544,22.133999,1943.8,0.0028513437,0.031396486
2049.0,-0.0021563384,-0.007618904113769531,1304,8121.484012842178,2.152079,2670592,298,2670592,20.455574,1942.78,0.007244029,0.09516601
2049.0,0.0015195421,0.020792126655578613,1305,8128.343187332153,2.173822,2672640,298,2672640,20.682533,1943.03,0.005322411,0.06303711
2049.0,0.0017164543,0.0539514422416687,1306,8135.2031280994415,2.1902995,2674688,298,2674688,21.148932,1944.08,0.004291653,0.050830077
2049.0,-0.00036040824,-0.002429485321044922,1307,8142.07115983963,2.2032902,2676736,296,2676736,20.496899,1944.56,0.004067363,0.050341796
2049.0,3.8190476e-05,-0.0028856992721557617,1308,8148.991022825241,2.2064292,2678784,295,2678784,20.373264,1945.43,0.0032000064,0.033691406
2049.0,-0.00027222894,0.5588463842868805,1309,8155.916254281998,2.212812,2680832,300,2680832,21.32022,1945.05,0.003513021,0.038330078
2049.0,-0.00032814083,0.37845271825790405,1310,8162.734697341919,2.217647,2682880,303,2682880,20.82445,1944.06,0.0028565149,0.028076172
2049.0,0.00017328422,0.660009354352951,1311,8169.490918397903,2.222406,2684928,302,2684928,20.421078,1943.37,0.0052204593,0.062109374
2049.0,-0.0003029894,-0.0024340152740478516,1312,8176.2681567668915,2.2247908,2686976,301,2686976,20.595032,1943.27,0.0041245394,0.04453125
2049.0,0.00033382192,0.3303394317626953,1313,8183.053826332092,2.2217188,2689024,298,2689024,20.60051,1943.82,0.0036759272,0.041015625
2049.0,0.00062210846,-0.004217624664306641,1314,8189.916189432144,2.2317593,2691072,299,2691072,20.321499,1944.4,0.005139399,0.061865233
2049.0,-0.00019940536,-0.007258057594299316,1315,8196.752074480057,2.2464714,2693120,299,2693120,20.394688,1944.89,0.006457304,0.08198242
2049.0,0.0004074975,0.022382378578186035,1316,8203.601255655289,2.250536,2695168,296,2695168,21.387428,1944.35,0.0021561515,0.015820313
2049.0,-0.0009637663,0.5943702757358551,1317,8210.513454437256,2.2531617,2697216,298,2697216,20.384058,1944.13,0.005776197,0.07490234
2049.0,-0.0014670815,0.0017822980880737305,1318,8217.36721611023,2.2622569,2699264,296,2699264,20.31967,1943.18,0.006419064,0.080029294
2049.0,0.00019108286,8.016824722290039e-05,1319,8224.281559705734,2.266138,2701312,298,2701312,20.338642,1943.74,0.0038019102,0.04609375
2049.0,0.0010568129,0.6464696824550629,1320,8231.141288042068,2.2801242,2703360,295,2703360,20.835743,1943.62,0.003869329,0.04526367
2049.0,-0.0010712643,0.36134135723114014,1321,8238.081124544144,2.294974,2705408,291,2705408,20.197706,1942.28,0.003987931,0.048193358
2049.0,-0.00028057903,0.10845351219177246,1322,8245.109131336212,2.30166,2707456,291,2707456,20.490046,1941.33,0.002480886,0.023535157
2049.0,-0.0034150754,0.8234729319810867,1323,8252.13383769989,2.302376,2709504,295,2709504,14.11823,1938.87,0.0035393431,0.042773437
2049.0,-0.0033979348,0.45731520652770996,1324,8259.068901062012,2.3060086,2711552,291,2711552,17.000967,1938.84,0.005688159,0.07299805
2049.0,-0.00043876222,-0.005019783973693848,1325,8266.108078718185,2.3136058,2713600,293,2713600,20.411884,1938.82,0.006006964,0.078125
2049.0,0.0016658965,0.0017856359481811523,1326,8273.092691898346,2.3207016,2715648,293,2715648,20.335339,1938.89,0.006568781,0.078222655
2049.0,0.001201278,0.0009434819221496582,1327,8280.081855773926,2.326001,2717696,292,2717696,20.348766,1939.21,0.0046519097,0.05581055
2049.0,-0.0012989372,0.022900640964508057,1328,8287.073484420776,2.3616405,2719744,292,2719744,20.052908,1939.19,0.008362608,0.10625
2049.0,0.0002804718,0.056517601013183594,1329,8294.071382522583,2.3872774,2721792,295,2721792,20.509392,1939.18,0.002749149,0.025732422
2049.0,-0.0018536808,0.487052857875824,1330,8300.99569940567,2.3797038,2723840,292,2723840,20.461857,1938.9,0.0056091826,0.068115234
2049.0,-0.0008597805,0.012911081314086914,1331,8307.995810985565,2.3813777,2725888,290,2725888,21.36544,1938.06,0.0044629234,0.051953126
2049.0,-0.00023479993,0.03522825241088867,1332,8315.036395311356,2.3947453,2727936,294,2727936,20.022282,1938.45,0.005859302,0.07299805
2049.0,-0.006044374,0.6878434419631958,1333,8321.988441705704,2.4109027,2729984,295,2729984,28.63773,1934.46,0.006012747,0.07353516
2049.0,-2.552598e-06,0.4204728603363037,1334,8328.929289102554,2.4086504,2732032,291,2732032,23.004524,1932.63,0.002337158,0.020703126
2049.0,-0.004627028,0.6036964058876038,1335,8335.955128192902,2.4034562,2734080,292,2734080,22.833252,1929.51,0.0065641915,0.08666992
2049.0,-0.0025145938,-2.0384788513183594e-05,1336,8342.967117786407,2.392943,2736128,295,2736128,20.31563,1929.6,0.0071678557,0.09189453
2049.0,-0.0024663038,0.3131871223449707,1337,8349.91163611412,2.3930318,2738176,293,2738176,19.360868,1929.86,0.011720879,0.14189453
2049.0,-0.00023264217,0.0154266357421875,1338,8356.888942241669,2.412613,2740224,293,2740224,20.13736,1929.58,0.0058546625,0.07788086
2049.0,0.00044320122,0.1287660002708435,1339,8363.861456394196,2.4209142,2742272,292,2742272,20.415867,1934.19,0.0054907715,0.069042966
2049.0,-0.003132366,0.051451921463012695,1340,8370.859690189362,2.4141116,2744320,291,2744320,20.14098,1935.56,0.009634029,0.12241211
2049.0,0.0007124738,7.516145706176758e-05,1341,8377.882491588593,2.4237454,2746368,294,2746368,20.296558,1939.05,0.007010377,0.0871582
2049.0,0.00081501575,0.04552268981933594,1342,8384.843026399612,2.4682436,2748416,293,2748416,20.51474,1940.94,0.003938856,0.04575195
2049.0,-0.0003312042,0.6578246355056763,1343,8391.831729412079,2.4838948,2750464,294,2750464,21.04248,1945.52,0.004350324,0.050830077
2049.0,0.00097108335,0.10973244905471802,1344,8398.794446468353,2.4842312,2752512,292,2752512,20.899067,1952.74,0.0023841725,0.022265624
2049.0,-0.0041339598,0.5475985109806061,1345,8405.79325723648,2.498262,2754560,283,2754560,20.645082,1953.56,0.0077334405,0.09458008
2049.0,0.0005327922,0.002874433994293213,1346,8413.009201288223,2.5203075,2756608,278,2756608,20.382504,1960.71,0.005040939,0.060009766
2049.0,0.00135572,0.009984850883483887,1347,8420.365544080734,2.5317054,2758656,289,2758656,20.208796,1973.98,0.00533194,0.064648435
2049.0,-0.001335479,-0.008755922317504883,1348,8427.437952518463,2.5389142,2760704,288,2760704,20.40075,1979.1,0.006644423,0.08505859
2049.0,0.0013338528,0.023162245750427246,1349,8434.539021968842,2.5636487,2762752,290,2762752,20.231543,1981.73,0.0064655887,0.076855466
2049.0,0.00011258492,0.07514297962188721,1350,8441.588994026184,2.5878055,2764800,292,2764800,20.504171,1981.9,0.005298888,0.06391601
2049.0,-0.00016629827,0.6758743524551392,1351,8448.598140239716,2.5852706,2766848,290,2766848,20.446747,1981.56,0.004812169,0.05703125
2049.0,0.0007853914,0.009516239166259766,1352,8455.654813528061,2.5835366,2768896,291,2768896,20.422739,1980.84,0.0036434135,0.04067383
2049.0,-0.0016945457,0.23729091882705688,1353,8462.68889594078,2.601499,2770944,284,2770944,20.155357,1982.23,0.006177244,0.07578125
2049.0,0.00023080986,0.010550320148468018,1354,8469.882917404175,2.6171544,2772992,275,2772992,20.240593,1982.05,0.0033245005,0.035107423
2049.0,0.00071323797,0.029600560665130615,1355,8477.31458902359,2.6261525,2775040,293,2775040,19.93629,1981.97,0.004721879,0.054833986
2049.0,7.454412e-05,0.01046597957611084,1356,8484.285518169403,2.6264913,2777088,294,2777088,20.503586,1984.54,0.0043096873,0.050683595
2049.0,-0.00083723554,0.3100522756576538,1357,8491.242986917496,2.6265538,2779136,298,2779136,20.58392,1988.84,0.007213234,0.09472656
2049.0,0.00063902047,0.015101373195648193,1358,8498.107182979584,2.6265957,2781184,294,2781184,20.437815,1993.83,0.0046480335,0.05366211
2049.0,-0.00241982,0.05286890268325806,1359,8505.060423135757,2.6309614,2783232,297,2783232,20.282333,1993.9,0.010171756,0.14038086
2049.0,-0.0017930486,0.010020196437835693,1360,8511.95313334465,2.6379504,2785280,295,2785280,20.38197,1994.12,0.007539528,0.097509764
2049.0,-0.00027114857,0.003103792667388916,1361,8518.885197639465,2.6490967,2787328,295,2787328,20.268137,1994.1,0.0031887735,0.035791017
2049.0,0.0005560274,0.022809922695159912,1362,8525.812940835953,2.6617582,2789376,294,2789376,20.125809,1994.1,0.0035799686,0.040771484
2049.0,-0.002714848,-0.005378246307373047,1363,8532.77089047432,2.6858916,2791424,297,2791424,20.474104,1993.93,0.007784025,0.0984375
2049.0,-0.0004245257,-0.004743218421936035,1364,8539.652985572815,2.6980817,2793472,294,2793472,20.39071,1994.15,0.0040612053,0.04799805
2049.0,-0.0023943728,0.01089388132095337,1365,8546.611040830612,2.7038567,2795520,296,2795520,20.293074,1994.25,0.008110529,0.10234375
2049.0,0.0006055675,0.49286210536956787,1366,8553.511941194534,2.7097187,2797568,295,2797568,20.412159,1994.24,0.0030230016,0.031054687
2049.0,0.00052732637,-0.0035551786422729492,1367,8560.439032793045,2.7196562,2799616,295,2799616,20.399784,1994.51,0.0042192396,0.046533205
2049.0,0.0011053921,0.0008344054222106934,1368,8567.380261659622,2.7351313,2801664,295,2801664,20.265497,1994.55,0.004101368,0.047021486
2049.0,-0.0032104626,0.01907879114151001,1369,8574.303459644318,2.7432358,2803712,293,2803712,20.323275,1994.55,0.007280079,0.09555664
2049.0,0.0013513642,0.016609549522399902,1370,8581.273317575455,2.758215,2805760,292,2805760,20.61195,1995.31,0.0049672322,0.06098633
2049.0,-0.002373628,0.4955940246582031,1371,8588.274567127228,2.7724016,2807808,296,2807808,20.75821,1994.89,0.0061422926,0.08046875
2049.0,-0.0017906025,0.003623783588409424,1372,8595.192164182663,2.7771506,2809856,294,2809856,20.200848,1994.22,0.006612061,0.08461914
2049.0,0.00056955934,-0.002459883689880371,1373,8602.153717279434,2.7768028,2811904,294,2811904,20.2629,1994.25,0.0050859633,0.060253907
2049.0,-0.001955077,0.6791545748710632,1374,8609.113705158234,2.7671077,2813952,294,2813952,20.332626,1994.39,0.0036866232,0.03725586
2049.0,-0.0016502639,0.06417500972747803,1375,8616.062308311462,2.76886,2816000,294,2816000,20.0329,1993.28,0.005027373,0.058691405
2049.0,0.00019112814,0.0028159618377685547,1376,8623.013242959976,2.779463,2818048,296,2818048,20.11526,1993.71,0.0038918622,0.041650392
2049.0,0.00032596028,0.103665292263031,1377,8629.916185379028,2.7809212,2820096,297,2820096,20.458334,1994.85,0.0034713943,0.04042969
2049.0,0.00045217038,0.13343924283981323,1378,8636.805980920792,2.775485,2822144,293,2822144,20.742922,1998.48,0.0024041368,0.019482423
2049.0,0.00063131313,0.19461029767990112,1379,8643.780144453049,2.7703633,2824192,292,2824192,20.336124,2002.36,0.0036769998,0.03857422
2049.0,0.00019309836,0.0008059144020080566,1380,8650.772178173065,2.7709713,2826240,297,2826240,19.988224,2002.23,0.0042890357,0.050195314
2049.0,-0.0013178254,0.04478323459625244,1381,8657.665685653687,2.764492,2828288,292,2828288,20.175396,2001.85,0.0055990396,0.06938477
2049.0,-0.0015308596,0.14683878421783447,1382,8664.660245418549,2.7613273,2830336,296,2830336,19.68583,2001.19,0.005694871,0.07133789
2049.0,-0.008010965,0.027497589588165283,1383,8671.562041759491,2.7695441,2832384,293,2832384,19.699371,2001.94,0.01096793,0.14960937
2049.0,0.002251254,0.00022178888320922852,1384,8678.549921274185,2.795321,2834432,294,2834432,20.04485,2001.81,0.0069322796,0.08491211
2049.0,0.002592705,0.3816453218460083,1385,8685.509725570679,2.8146992,2836480,294,2836480,20.537773,2001.81,0.0045454623,0.052441407
2049.0,0.0016423058,0.006991267204284668,1386,8692.476227760315,2.822411,2838528,297,2838528,20.143764,2002.23,0.004021201,0.04638672
2049.0,-0.0020887074,0.04458487033843994,1387,8699.359381198883,2.8244057,2840576,296,2840576,20.504847,2001.91,0.007057323,0.08886719
2049.0,0.00032585356,-0.0005221366882324219,1388,8706.267130374908,2.8335168,2842624,296,2842624,20.230526,2002.2,0.0063179815,0.07890625
2049.0,0.0026919718,0.654631495475769,1389,8713.182203054428,2.8520088,2844672,295,2844672,20.534538,2002.2,0.0051030237,0.06367187
2049.0,0.00067691354,0.21405142545700073,1390,8720.109988451004,2.8804386,2846720,299,2846720,20.406115,2001.53,0.0051709777,0.055664062
2049.0,-0.0015855522,0.0009592175483703613,1391,8726.94787478447,2.8998923,2848768,301,2848768,20.32822,2001.43,0.007604978,0.09628906
2049.0,-0.00093063695,0.4703560471534729,1392,8733.746403217316,2.9044132,2850816,297,2850816,20.749905,2001.23,0.0044254074,0.053808592
2049.0,-0.0005573915,0.062295377254486084,1393,8740.621212005615,2.9229217,2852864,299,2852864,20.15189,2000.35,0.0063756392,0.07744141
2049.0,0.00232806,-0.007861495018005371,1394,8747.46923828125,2.947125,2854912,297,2854912,20.369564,2001.04,0.0030527583,0.03334961
2049.0,-0.00021922398,0.14732861518859863,1395,8754.359579324722,2.9540257,2856960,298,2856960,20.387354,2000.93,0.0024911421,0.022949219
2049.0,-0.0031180906,0.005101144313812256,1396,8761.212412118912,2.9591105,2859008,297,2859008,20.305042,2000.61,0.007012236,0.08496094
2049.0,0.00011504437,0.021774649620056152,1397,8768.100729703903,2.9577413,2861056,297,2861056,20.561926,2001.0,0.0048805466,0.058496095
2049.0,-0.0006111853,0.1255818009376526,1398,8774.998072624207,2.9636354,2863104,293,2863104,20.58158,2001.23,0.0033380308,0.03745117
2049.0,-0.0001353269,0.27664780616760254,1399,8781.975609779358,2.961989,2865152,298,2865152,21.062431,2000.91,0.0053551933,0.064404294
2049.0,0.0007021494,-0.0024074316024780273,1400,8788.841722726822,2.9760828,2867200,296,2867200,20.319176,2002.3,0.0050404323,0.05673828
2049.0,-5.7972888e-05,0.4551857113838196,1401,8795.749114751816,3.0012784,2869248,298,2869248,20.392244,2002.18,0.0032595168,0.0340332
2049.0,-0.0031653289,0.22378361225128174,1402,8802.620217084885,3.005108,2871296,292,2871296,20.756107,2000.83,0.006020289,0.07973633
2049.0,0.00062654604,0.015620887279510498,1403,8809.616212129593,3.016556,2873344,296,2873344,20.364437,2001.12,0.0045696096,0.05283203
2049.0,0.0014434776,0.002301037311553955,1404,8816.52262544632,3.0284238,2875392,293,2875392,20.176334,2001.93,0.0045151385,0.05234375
2049.0,-0.00034322045,0.04482924938201904,1405,8823.494809150696,3.0436084,2877440,291,2877440,21.122335,2001.3,0.004520436,0.05131836
2049.0,-0.0024562967,0.7016153633594513,1406,8830.513446092606,3.050887,2879488,294,2879488,25.91981,1999.08,0.0037678932,0.044042967
2049.0,-4.611836e-05,0.004437506198883057,1407,8837.461920499802,3.057774,2881536,294,2881536,20.200764,1998.89,0.0046911174,0.055078126
2049.0,-0.0006663307,0.20992237329483032,1408,8844.406334400177,3.0571704,2883584,291,2883584,22.949385,1997.66,0.0036366868,0.03745117
2049.0,-0.00251293,0.43747812509536743,1409,8851.440434455872,3.0540977,2885632,290,2885632,22.969288,1996.54,0.0035988144,0.038085938
2049.0,-5.5207172e-05,-0.003921627998352051,1410,8858.492415904999,3.0594437,2887680,295,2887680,20.307842,1997.67,0.004086597,0.04550781
2049.0,0.0019460842,0.018143296241760254,1411,8865.417824983597,3.0637176,2889728,291,2889728,20.137312,1998.19,0.0028990053,0.030566406
2049.0,7.97554e-05,0.011245250701904297,1412,8872.454191207886,3.0786586,2891776,290,2891776,20.315262,1999.31,0.0024623093,0.023876954
2049.0,-0.00059731846,0.003910183906555176,1413,8879.513088941574,3.0904453,2893824,293,2893824,20.309998,1999.25,0.0038104665,0.04321289
2049.0,-0.0010198571,0.024504661560058594,1414,8886.484033346176,3.1018558,2895872,295,2895872,20.300695,1999.73,0.0049273777,0.059179686
2049.0,-0.0007224182,0.04559534788131714,1415,8893.4183781147,3.1133962,2897920,292,2897920,20.604435,1999.4,0.0042162505,0.04868164
2049.0,-0.0016551865,0.16538006067276,1416,8900.412893772125,3.116474,2899968,291,2899968,21.075119,1999.4,0.0035153523,0.0375
2049.0,-0.0015995924,0.2510454058647156,1417,8907.437725782394,3.115354,2902016,294,2902016,25.643108,1996.99,0.0029644705,0.029199218
2049.0,-0.00058355,0.14973342418670654,1418,8914.399048805237,3.114123,2904064,298,2904064,21.418554,1997.47,0.0037479107,0.04169922
2049.0,-0.003226477,0.23305922746658325,1419,8921.263860464096,3.1172051,2906112,296,2906112,20.199688,1997.55,0.0064404933,0.0824707
2049.0,0.0007961073,0.0020779967308044434,1420,8928.18291425705,3.1182785,2908160,299,2908160,20.326387,1997.07,0.0037117947,0.03754883
2049.0,-0.0014324943,0.013784348964691162,1421,8935.02776813507,3.123666,2910208,292,2910208,21.023447,1998.25,0.0061143283,0.07358398
2049.0,0.0002295347,0.23030251264572144,1422,8942.020357847214,3.1390166,2912256,296,2912256,20.48099,1999.15,0.0039221398,0.042871095
2049.0,-0.0020150426,0.13098090887069702,1423,8948.936570167542,3.1515837,2914304,294,2914304,20.352345,2000.93,0.0036893908,0.040722657
2049.0,-0.0020443797,0.33352261781692505,1424,8955.888057470322,3.159659,2916352,293,2916352,20.204466,2001.11,0.0059413062,0.07651367
2049.0,-0.005007436,0.727658599615097,1425,8962.872329235077,3.1614034,2918400,294,2918400,25.911768,1996.07,0.0060231704,0.07402344
2049.0,-0.0022229606,0.3796023726463318,1426,8969.836944103241,3.1660278,2920448,300,2920448,20.64674,1995.13,0.005502761,0.068359375
2049.0,-0.0043119024,0.5970920324325562,1427,8976.655758857727,3.1657834,2922496,299,2922496,19.8378,1994.03,0.005827342,0.07036133
2049.0,-0.002468984,0.7259445786476135,1428,8983.506794691086,3.147553,2924544,293,2924544,20.622004,1992.36,0.0052505382,0.059179686
2049.0,0.00030559037,0.3902939558029175,1429,8990.4882543087,3.1336834,2926592,293,2926592,20.500011,1991.44,0.0048767417,0.05986328
2049.0,0.0008823037,0.005517303943634033,1430,8997.471297740936,3.1330106,2928640,296,2928640,19.980663,1991.58,0.0045919656,0.054882813
2049.0,-0.0001399847,0.2246111035346985,1431,9004.37533378601,3.1288993,2930688,300,2930688,20.333675,1992.22,0.0033390322,0.033496093
2049.0,-0.0008043214,0.10880756378173828,1432,9011.197501420975,3.1237311,2932736,299,2932736,19.863007,1991.56,0.0046854788,0.05629883
2049.0,-0.0047837417,0.01876688003540039,1433,9018.047603607178,3.1257153,2934784,300,2934784,20.235235,1995.91,0.0074218484,0.10014649
2049.0,-0.0006500735,-0.0017513036727905273,1434,9024.86672592163,3.1265182,2936832,288,2936832,20.24642,1997.68,0.0055907187,0.06914063
2049.0,0.00041360655,0.008951961994171143,1435,9031.975123405457,3.1505227,2938880,293,2938880,20.050594,2000.77,0.004661767,0.053613283
2049.0,0.00048696864,0.00880974531173706,1436,9038.966325759888,3.1685834,2940928,299,2940928,20.143826,2000.83,0.003246279,0.03666992
2049.0,-0.00038330472,0.316376268863678,1437,9045.811569452286,3.174004,2942976,293,2942976,20.321507,2000.45,0.003652053,0.043798827
2049.0,-0.0012586557,0.15360385179519653,1438,9052.800597667694,3.1640086,2945024,292,2945024,20.68546,2000.05,0.0052864323,0.06147461
2049.0,-0.0025873207,0.38507014513015747,1439,9059.806215524673,3.1550806,2947072,290,2947072,20.460293,1999.72,0.006370297,0.08408203
